,SYMBOL,SERIES,OPEN_day2cm,HIGH_day2cm,LOW_day2cm,CLOSE_day2cm,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP_day2cm,TOTALTRADES,ISIN,INSTRUMENT,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN_day2fo,HIGH_day2fo,LOW_day2fo,CLOSE_day2fo,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP_day2fo,ACTUAL BASIS,ACTUAL BASIS %,DAYS TO EXPIRE,FV
8913,GMRINFRA,EQ,12.0,12.2,11.65,11.8,11.8,12.05,18422317.0,217678380.65,2015-11-06,7988.0,INE776C01039,FUTSTK,2015-11-26,0.0,XX,12.05,12.25,11.75,11.9,11.9,569.0,2645.7,165009000.0,3783000.0,2015-11-06,0.00840336134454,0.840336134454,20,11.84520855
8914,GMRINFRA,EQ,12.0,12.2,11.65,11.8,11.8,12.05,18422317.0,217678380.65,2015-11-06,7988.0,INE776C01039,FUTSTK,2015-12-31,0.0,XX,12.2,12.2,11.8,11.95,11.95,29.0,134.7,4329000.0,351000.0,2015-11-06,0.0125523012552,1.25523012552,55,11.924740685
8915,GMRINFRA,EQ,12.0,12.2,11.65,11.8,11.8,12.05,18422317.0,217678380.65,2015-11-06,7988.0,INE776C01039,FUTSTK,2016-01-28,0.0,XX,12.0,12.0,12.0,12.0,12.0,1.0,4.68,195000.0,39000.0,2015-11-06,0.0166666666667,1.66666666667,83,11.9887507024
9010,GODREJIND,EQ,385.0,394.65,385.0,392.15,390.0,386.95,195341.0,76258131.9,2015-11-06,4154.0,INE233A01035,FUTSTK,2015-11-26,0.0,XX,383.7,392.3,382.75,390.55,390.55,731.0,3686.1,2186600.0,-11700.0,2015-11-06,-0.00409678658302,-0.409678658302,20,393.652418042
9011,GODREJIND,EQ,385.0,394.65,385.0,392.15,390.0,386.95,195341.0,76258131.9,2015-11-06,4154.0,INE233A01035,FUTSTK,2015-12-31,0.0,XX,381.6,387.05,381.6,387.05,387.05,4.0,19.97,15600.0,0.0,2015-11-06,-0.0131765921716,-1.31765921716,55,396.295513527
9012,GODREJIND,EQ,385.0,394.65,385.0,392.15,390.0,386.95,195341.0,76258131.9,2015-11-06,4154.0,INE233A01035,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,405.0,398.8,0.0,0.0,0.0,0.0,2015-11-06,0.0166750250752,1.66750250752,83,398.42276169
9171,GRASIM,EQ,3696.0,3718.9,3658.2,3689.05,3692.8,3696.85,31890.0,117557626.1,2015-11-06,3215.0,INE047A01013,FUTSTK,2015-11-26,0.0,XX,3690.4,3722.05,3667.0,3688.7,3688.7,571.0,3157.87,841200.0,4050.0,2015-11-06,-9.48843766097e-05,-0.00948843766097,20,3703.1836103
9172,GRASIM,EQ,3696.0,3718.9,3658.2,3689.05,3692.8,3696.85,31890.0,117557626.1,2015-11-06,3215.0,INE047A01013,FUTSTK,2015-12-31,0.0,XX,3695.95,3704.0,3695.95,3704.0,3730.15,7.0,38.81,6600.0,600.0,2015-11-06,0.0110183236599,1.10183236599,55,3728.04784949
9173,GRASIM,EQ,3696.0,3718.9,3658.2,3689.05,3692.8,3696.85,31890.0,117557626.1,2015-11-06,3215.0,INE047A01013,FUTSTK,2016-01-28,0.0,XX,3730.45,3730.45,3718.55,3718.55,3751.25,3.0,16.75,300.0,300.0,2015-11-06,0.0165811396201,1.65811396201,83,3748.05938802
9402,HAVELLS,EQ,244.2,245.45,238.5,241.8,242.0,243.65,588418.0,142068040.55,2015-11-06,9245.0,INE176B01034,FUTSTK,2015-11-26,0.0,XX,243.35,246.0,238.6,242.95,242.95,747.0,3615.68,4912000.0,38000.0,2015-11-06,0.00473348425602,0.473348425602,20,242.726392152
9403,HAVELLS,EQ,244.2,245.45,238.5,241.8,242.0,243.65,588418.0,142068040.55,2015-11-06,9245.0,INE176B01034,FUTSTK,2015-12-31,0.0,XX,243.05,243.75,240.0,243.75,243.75,14.0,67.66,84000.0,8000.0,2015-11-06,0.008,0.8,55,244.356126918
9404,HAVELLS,EQ,244.2,245.45,238.5,241.8,242.0,243.65,588418.0,142068040.55,2015-11-06,9245.0,INE176B01034,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,257.2,245.9,0.0,0.0,0.0,0.0,2015-11-06,0.0166734444896,1.66734444896,83,245.667789816
9560,HCLTECH,EQ,877.5,889.5,874.6,885.45,885.0,877.5,1326926.0,1171492164.75,2015-11-06,60890.0,INE860A01027,FUTSTK,2015-11-26,0.0,XX,874.0,890.9,873.95,887.8,887.8,1989.0,10558.65,6448200.0,-184800.0,2015-11-06,0.00264699256589,0.264699256589,20,888.842365308
9561,HCLTECH,EQ,877.5,889.5,874.6,885.45,885.0,877.5,1326926.0,1171492164.75,2015-11-06,60890.0,INE860A01027,FUTSTK,2015-12-31,0.0,XX,882.95,893.45,882.95,892.2,892.2,118.0,628.47,257400.0,27600.0,2015-11-06,0.00756556825824,0.756556825824,55,894.810308435
9562,HCLTECH,EQ,877.5,889.5,874.6,885.45,885.0,877.5,1326926.0,1171492164.75,2015-11-06,60890.0,INE860A01027,FUTSTK,2016-01-28,0.0,XX,892.2,892.2,892.2,892.2,900.4,1.0,5.35,600.0,600.0,2015-11-06,0.0166037316748,1.66037316748,83,899.613500798
9737,HDFC,EQ,1207.2,1224.5,1202.25,1205.4,1208.15,1205.85,1645873.0,1994692657.2,2015-11-06,44909.0,INE001A01036,FUTSTK,2015-11-26,0.0,XX,1214.95,1228.95,1209.05,1211.75,1211.75,5366.0,26149.18,11880800.0,17200.0,2015-11-06,0.00524035485868,0.524035485868,20,1210.01816832
9738,HDFC,EQ,1207.2,1224.5,1202.25,1205.4,1208.15,1205.85,1645873.0,1994692657.2,2015-11-06,44909.0,INE001A01036,FUTSTK,2015-12-31,0.0,XX,1229.45,1235.0,1217.2,1218.3,1218.3,102.0,499.84,62400.0,3200.0,2015-11-06,0.0105885249938,1.05885249938,55,1218.14257811
9739,HDFC,EQ,1207.2,1224.5,1202.25,1205.4,1208.15,1205.85,1645873.0,1994692657.2,2015-11-06,44909.0,INE001A01036,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1250.0,1225.75,0.0,0.0,400.0,0.0,2015-11-06,0.016602080359,1.6602080359,83,1224.68136412
10167,HDFCBANK,EQ,1080.7,1089.0,1075.25,1080.9,1079.65,1079.85,1470251.0,1593305011.05,2015-11-06,19312.0,INE040A01026,FUTSTK,2015-11-26,0.0,XX,1082.9,1095.1,1079.95,1087.25,1087.25,7965.0,43383.5,27067500.0,784500.0,2015-11-06,0.00584042308577,0.584042308577,20,1085.04117981
10168,HDFCBANK,EQ,1080.7,1089.0,1075.25,1080.9,1079.65,1079.85,1470251.0,1593305011.05,2015-11-06,19312.0,INE040A01026,FUTSTK,2015-12-31,0.0,XX,1091.0,1101.45,1091.0,1092.95,1092.95,82.0,449.34,218000.0,10500.0,2015-11-06,0.0110252070086,1.10252070086,55,1092.32645817
10169,HDFCBANK,EQ,1080.7,1089.0,1075.25,1080.9,1079.65,1079.85,1470251.0,1593305011.05,2015-11-06,19312.0,INE040A01026,FUTSTK,2016-01-28,0.0,XX,1100.0,1103.0,1100.0,1103.0,1099.15,5.0,27.51,4500.0,2500.0,2015-11-06,0.0166037392531,1.66037392531,83,1098.18988425
10345,HDIL,EQ,67.2,68.5,66.55,67.65,67.5,67.6,6638955.0,448856531.85,2015-11-06,23265.0,INE191I01012,FUTSTK,2015-11-26,0.0,XX,67.9,68.85,66.85,67.95,67.95,1663.0,6775.35,14352000.0,-594000.0,2015-11-06,0.00441501103753,0.441501103753,20,67.9091829161
10346,HDIL,EQ,67.2,68.5,66.55,67.65,67.5,67.6,6638955.0,448856531.85,2015-11-06,23265.0,INE191I01012,FUTSTK,2015-12-31,0.0,XX,68.6,69.0,67.95,68.15,68.15,18.0,73.87,264000.0,24000.0,2015-11-06,0.00733675715334,0.733675715334,55,68.3651446898
10347,HDIL,EQ,67.2,68.5,66.55,67.65,67.5,67.6,6638955.0,448856531.85,2015-11-06,23265.0,INE191I01012,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,69.5,68.8,0.0,0.0,12000.0,0.0,2015-11-06,0.0167151162791,1.67151162791,83,68.7321173742
10487,HEROMOTOCO,EQ,2642.0,2674.9,2600.1,2639.85,2642.0,2638.7,359043.0,950582055.95,2015-11-06,24973.0,INE158A01026,FUTSTK,2015-11-26,0.0,XX,2659.85,2679.25,2605.0,2638.05,2638.05,3627.0,19214.8,1250000.0,-15600.0,2015-11-06,-0.000682322169784,-0.0682322169784,20,2649.96388058
10488,HEROMOTOCO,EQ,2642.0,2674.9,2600.1,2639.85,2642.0,2638.7,359043.0,950582055.95,2015-11-06,24973.0,INE158A01026,FUTSTK,2015-12-31,0.0,XX,2658.0,2693.0,2620.8,2644.65,2644.65,62.0,330.43,21200.0,2200.0,2015-11-06,0.00181498496966,0.181498496966,55,2667.75649977
10489,HEROMOTOCO,EQ,2642.0,2674.9,2600.1,2639.85,2642.0,2638.7,359043.0,950582055.95,2015-11-06,24973.0,INE158A01026,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,2675.4,2684.35,0.0,0.0,0.0,0.0,2015-11-06,0.016577569989,1.6577569989,83,2682.07657133
10684,HEXAWARE,EQ,245.5,268.6,243.45,258.4,258.05,245.05,3534196.0,918317825.2,2015-11-06,35376.0,INE093A01033,FUTSTK,2015-11-26,0.0,XX,245.0,267.8,242.3,257.7,257.7,4989.0,25707.61,4160000.0,-330000.0,2015-11-06,-0.00271633682577,-0.271633682577,20,259.389990621
10685,HEXAWARE,EQ,245.5,268.6,243.45,258.4,258.05,245.05,3534196.0,918317825.2,2015-11-06,35376.0,INE093A01033,FUTSTK,2015-12-31,0.0,XX,245.15,268.15,244.3,258.95,258.95,37.0,192.53,312000.0,-24000.0,2015-11-06,0.00212396215486,0.212396215486,55,261.131609577
10686,HEXAWARE,EQ,245.5,268.6,243.45,258.4,258.05,245.05,3534196.0,918317825.2,2015-11-06,35376.0,INE093A01033,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,235.0,262.8,0.0,0.0,2000.0,0.0,2015-11-06,0.0167427701674,1.67427701674,83,262.533320466
10815,HINDALCO,EQ,81.1,82.25,80.0,80.9,80.85,81.05,6199574.0,502495445.35,2015-11-06,20191.0,INE038A01020,FUTSTK,2015-11-26,0.0,XX,82.05,82.45,80.15,81.1,81.1,2371.0,9634.04,47745000.0,30000.0,2015-11-06,0.00246609124538,0.246609124538,20,81.2099467541
10816,HINDALCO,EQ,81.1,82.25,80.0,80.9,80.85,81.05,6199574.0,502495445.35,2015-11-06,20191.0,INE038A01020,FUTSTK,2015-12-31,0.0,XX,81.8,82.7,80.8,81.55,81.55,38.0,155.24,610000.0,30000.0,2015-11-06,0.00797057020233,0.797057020233,55,81.7552136794
10817,HINDALCO,EQ,81.1,82.25,80.0,80.9,80.85,81.05,6199574.0,502495445.35,2015-11-06,20191.0,INE038A01020,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,82.85,82.3,0.0,0.0,15000.0,0.0,2015-11-06,0.0170109356015,1.70109356015,83,82.1940620188
10992,HINDPETRO,EQ,784.0,796.95,784.0,788.75,789.45,787.35,444141.0,351220438.25,2015-11-06,13640.0,INE094A01015,FUTSTK,2015-11-26,0.0,XX,790.0,799.95,786.95,792.9,792.9,2392.0,11397.82,9731400.0,-600.0,2015-11-06,0.00523395131795,0.523395131795,20,791.771885071
10993,HINDPETRO,EQ,784.0,796.95,784.0,788.75,789.45,787.35,444141.0,351220438.25,2015-11-06,13640.0,INE094A01015,FUTSTK,2015-12-31,0.0,XX,794.85,802.55,794.85,797.7,797.7,15.0,71.82,27000.0,600.0,2015-11-06,0.0112197568008,1.12197568008,55,797.088069093
10994,HINDPETRO,EQ,784.0,796.95,784.0,788.75,789.45,787.35,444141.0,351220438.25,2015-11-06,13640.0,INE094A01015,FUTSTK,2016-01-28,0.0,XX,806.0,806.0,797.0,798.2,798.2,5.0,23.99,2400.0,2400.0,2015-11-06,0.0118391380606,1.18391380606,83,801.366704788
11154,HINDUNILVR,EQ,806.7,806.95,796.3,799.05,801.0,802.65,726024.0,581199141.55,2015-11-06,19997.0,INE030A01027,FUTSTK,2015-11-26,0.0,XX,804.45,809.95,798.85,801.8,801.8,1244.0,6003.47,3605400.0,-1800.0,2015-11-06,0.00342978298828,0.342978298828,20,802.111346772
11155,HINDUNILVR,EQ,806.7,806.95,796.3,799.05,801.0,802.65,726024.0,581199141.55,2015-11-06,19997.0,INE030A01027,FUTSTK,2015-12-31,0.0,XX,812.75,812.75,805.1,805.9,805.9,36.0,174.79,50400.0,6600.0,2015-11-06,0.00849981387269,0.849981387269,55,807.496952911
11156,HINDUNILVR,EQ,806.7,806.95,796.3,799.05,801.0,802.65,726024.0,581199141.55,2015-11-06,19997.0,INE030A01027,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,816.35,812.55,0.0,0.0,0.0,0.0,2015-11-06,0.0166143621931,1.66143621931,83,811.831461757
11317,HINDZINC,EQ,155.5,156.85,152.0,153.0,153.5,155.05,263203.0,40556768.7,2015-11-06,4576.0,INE267A01025,FUTSTK,2015-11-26,0.0,XX,155.65,156.95,152.1,153.65,153.65,302.0,1491.29,2185600.0,22400.0,2015-11-06,0.00423039375203,0.423039375203,20,153.586178657
11318,HINDZINC,EQ,155.5,156.85,152.0,153.0,153.5,155.05,263203.0,40556768.7,2015-11-06,4576.0,INE267A01025,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,155.8,154.7,0.0,0.0,38400.0,0.0,2015-11-06,0.010989010989,1.0989010989,55,154.617400407
11319,HINDZINC,EQ,155.5,156.85,152.0,153.0,153.5,155.05,263203.0,40556768.7,2015-11-06,4576.0,INE267A01025,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,158.55,155.6,0.0,0.0,0.0,0.0,2015-11-06,0.0167095115681,1.67095115681,83,155.447360802
11478,IBREALEST,EQ,60.45,60.9,58.35,59.3,59.2,59.9,4053836.0,242000102.8,2015-11-06,11434.0,INE069I01010,FUTSTK,2015-11-26,0.0,XX,60.7,61.2,58.3,59.6,59.6,820.0,4419.62,33138000.0,189000.0,2015-11-06,0.00503355704698,0.503355704698,20,59.5271921201
11479,IBREALEST,EQ,60.45,60.9,58.35,59.3,59.2,59.9,4053836.0,242000102.8,2015-11-06,11434.0,INE069I01010,FUTSTK,2015-12-31,0.0,XX,58.85,60.0,58.8,60.0,60.0,5.0,26.58,117000.0,27000.0,2015-11-06,0.0116666666667,1.16666666667,55,59.9268747983
11480,IBREALEST,EQ,60.45,60.9,58.35,59.3,59.2,59.9,4053836.0,242000102.8,2015-11-06,11434.0,INE069I01010,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,65.35,60.3,0.0,0.0,0.0,0.0,2015-11-06,0.016583747927,1.6583747927,83,60.2485522585
11575,IBULHSGFIN,EQ,710.0,712.1,700.25,704.85,705.0,706.7,715181.0,504818274.9,2015-11-06,38081.0,INE148I01020,FUTSTK,2015-11-26,0.0,XX,711.95,715.45,702.5,708.85,708.85,1090.0,6184.31,5078400.0,11200.0,2015-11-06,0.00564294279467,0.564294279467,20,707.550444618
11576,IBULHSGFIN,EQ,710.0,712.1,700.25,704.85,705.0,706.7,715181.0,504818274.9,2015-11-06,38081.0,INE148I01020,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,713.0,712.7,0.0,0.0,46400.0,0.0,2015-11-06,0.0110144520836,1.10144520836,55,712.30114168
11577,IBULHSGFIN,EQ,710.0,712.1,700.25,704.85,705.0,706.7,715181.0,504818274.9,2015-11-06,38081.0,INE148I01020,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,728.0,716.75,0.0,0.0,4800.0,0.0,2015-11-06,0.0166027206139,1.66027206139,83,716.124655302
11712,ICICIBANK,EQ,269.9,269.9,264.75,267.1,266.85,270.05,11019582.0,2944983497.75,2015-11-06,71263.0,INE090A01021,FUTSTK,2015-11-26,0.0,XX,269.5,270.9,265.8,268.6,268.6,14424.0,65836.86,66272800.0,3301400.0,2015-11-06,0.00558451228593,0.558451228593,20,268.123322349
11713,ICICIBANK,EQ,269.9,269.9,264.75,267.1,266.85,270.05,11019582.0,2944983497.75,2015-11-06,71263.0,INE090A01021,FUTSTK,2015-12-31,0.0,XX,269.75,272.05,267.45,270.1,270.1,268.0,1230.09,850000.0,141100.0,2015-11-06,0.0111069974084,1.11069974084,55,269.923579404
11714,ICICIBANK,EQ,269.9,269.9,264.75,267.1,266.85,270.05,11019582.0,2944983497.75,2015-11-06,71263.0,INE090A01021,FUTSTK,2016-01-28,0.0,XX,270.0,272.25,269.0,272.25,271.6,5.0,23.02,32300.0,5100.0,2015-11-06,0.0165684830633,1.65684830633,83,271.372484119
11847,IDBI,EQ,84.5,86.0,83.4,84.6,84.45,84.8,4462561.0,377852803.4,2015-11-06,14817.0,INE008A01015,FUTSTK,2015-11-26,0.0,XX,85.25,86.4,83.65,85.1,85.1,2035.0,13845.09,36856000.0,352000.0,2015-11-06,0.00587544065805,0.587544065805,20,84.9241223164
11848,IDBI,EQ,84.5,86.0,83.4,84.6,84.45,84.8,4462561.0,377852803.4,2015-11-06,14817.0,INE008A01015,FUTSTK,2015-12-31,0.0,XX,85.0,86.05,84.5,85.7,85.7,22.0,150.32,792000.0,-8000.0,2015-11-06,0.0128354725788,1.28354725788,55,85.494327284
11849,IDBI,EQ,84.5,86.0,83.4,84.6,84.45,84.8,4462561.0,377852803.4,2015-11-06,14817.0,INE008A01015,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,90.8,86.05,0.0,0.0,0.0,0.0,2015-11-06,0.0168506682162,1.68506682162,83,85.9532465611
11977,IDEA,EQ,138.5,140.95,137.0,139.3,139.15,139.1,4535807.0,630656228.0,2015-11-06,33074.0,INE669E01016,FUTSTK,2015-11-26,0.0,XX,137.3,139.95,136.1,138.3,138.3,1965.0,8142.58,36474000.0,1407000.0,2015-11-06,-0.00723065798988,-0.723065798988,20,139.833690764
11978,IDEA,EQ,138.5,140.95,137.0,139.3,139.15,139.1,4535807.0,630656228.0,2015-11-06,33074.0,INE669E01016,FUTSTK,2015-12-31,0.0,XX,138.35,139.7,136.3,138.1,138.1,49.0,203.1,495000.0,30000.0,2015-11-06,-0.00868935553946,-0.868935553946,55,140.772574358
11979,IDEA,EQ,138.5,140.95,137.0,139.3,139.15,139.1,4535807.0,630656228.0,2015-11-06,33074.0,INE669E01016,FUTSTK,2016-01-28,0.0,XX,139.0,139.0,137.9,137.9,141.65,3.0,12.44,30000.0,9000.0,2015-11-06,0.0165901870808,1.65901870808,83,141.528218037
12108,IDFC,EQ,59.5,61.65,52.85,55.45,55.55,59.4,38944504.0,2191516549.1,2015-11-06,100084.0,INE043D01016,FUTSTK,2015-11-26,0.0,XX,60.0,61.9,53.15,55.7,55.7,13011.0,24306.96,51051000.0,6144600.0,2015-11-06,0.00448833034111,0.448833034111,20,55.6624418728
12109,IDFC,EQ,59.5,61.65,52.85,55.45,55.55,59.4,38944504.0,2191516549.1,2015-11-06,100084.0,INE043D01016,FUTSTK,2015-12-31,0.0,XX,60.2,61.8,53.5,56.0,56.0,313.0,587.83,877800.0,290400.0,2015-11-06,0.00982142857143,0.982142857143,55,56.036175507
12110,IDFC,EQ,59.5,61.65,52.85,55.45,55.55,59.4,38944504.0,2191516549.1,2015-11-06,100084.0,INE043D01016,FUTSTK,2016-01-28,0.0,XX,57.05,57.05,54.0,56.3,56.4,11.0,20.21,33000.0,29700.0,2015-11-06,0.0168439716312,1.68439716312,83,56.3369683429
12252,IFCI,EQ,25.7,26.3,25.05,25.45,25.5,25.9,9902296.0,253017623.45,2015-11-06,12705.0,INE039A01010,FUTSTK,2015-11-26,0.0,XX,25.85,26.4,25.25,25.6,25.6,857.0,4400.0,57980000.0,260000.0,2015-11-06,0.005859375,0.5859375,20,25.5475048812
12253,IFCI,EQ,25.7,26.3,25.05,25.45,25.5,25.9,9902296.0,253017623.45,2015-11-06,12705.0,INE039A01010,FUTSTK,2015-12-31,0.0,XX,25.6,26.05,25.4,25.8,25.8,13.0,66.92,1020000.0,20000.0,2015-11-06,0.0135658914729,1.35658914729,55,25.7190381723
12254,IFCI,EQ,25.7,26.3,25.05,25.45,25.5,25.9,9902296.0,253017623.45,2015-11-06,12705.0,INE039A01010,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,26.8,25.9,0.0,0.0,40000.0,0.0,2015-11-06,0.0173745173745,1.73745173745,83,25.8570936759
12569,IGL,EQ,480.55,482.95,474.1,476.65,477.75,479.05,138647.0,66366392.5,2015-11-06,2310.0,INE203G01019,FUTSTK,2015-11-26,0.0,XX,480.0,484.25,477.15,479.2,479.2,205.0,1083.23,1180300.0,-1100.0,2015-11-06,0.00532136894825,0.532136894825,20,478.476157235
12570,IGL,EQ,480.55,482.95,474.1,476.65,477.75,479.05,138647.0,66366392.5,2015-11-06,2310.0,INE203G01019,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,488.0,482.0,0.0,0.0,7700.0,0.0,2015-11-06,0.0110995850622,1.10995850622,55,481.688783687
12571,IGL,EQ,480.55,482.95,474.1,476.65,477.75,479.05,138647.0,66366392.5,2015-11-06,2310.0,INE203G01019,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,499.05,484.7,0.0,0.0,0.0,0.0,2015-11-06,0.0166082112647,1.66082112647,83,484.274408668
12712,INDIACEM,EQ,78.8,79.65,76.6,78.65,78.35,78.15,2214267.0,173429317.25,2015-11-06,11665.0,INE383A01012,FUTSTK,2015-11-26,0.0,XX,78.95,79.85,77.0,79.05,79.05,737.0,3477.55,26172000.0,78000.0,2015-11-06,0.00506008855155,0.506008855155,20,78.9513264797
12713,INDIACEM,EQ,78.8,79.65,76.6,78.65,78.35,78.15,2214267.0,173429317.25,2015-11-06,11665.0,INE383A01012,FUTSTK,2015-12-31,0.0,XX,79.0,79.0,77.75,79.0,79.55,5.0,23.5,198000.0,6000.0,2015-11-06,0.0113136392206,1.13136392206,55,79.4814283792
12714,INDIACEM,EQ,78.8,79.65,76.6,78.65,78.35,78.15,2214267.0,173429317.25,2015-11-06,11665.0,INE383A01012,FUTSTK,2016-01-28,0.0,XX,79.45,79.45,79.0,79.0,80.0,2.0,9.5,108000.0,6000.0,2015-11-06,0.016875,1.6875,83,79.9080714188
12857,INDUSINDBK,EQ,911.0,924.0,908.6,920.95,921.0,907.45,1027490.0,941062532.1,2015-11-06,29014.0,INE095A01012,FUTSTK,2015-11-26,0.0,XX,918.8,926.0,910.15,922.9,922.9,3289.0,18121.19,5181600.0,-42600.0,2015-11-06,0.00211290497345,0.211290497345,20,924.478374081
12858,INDUSINDBK,EQ,911.0,924.0,908.6,920.95,921.0,907.45,1027490.0,941062532.1,2015-11-06,29014.0,INE095A01012,FUTSTK,2015-12-31,0.0,XX,920.1,929.3,916.35,924.9,924.9,40.0,220.89,102600.0,14400.0,2015-11-06,0.00427073197102,0.427073197102,55,930.685587614
12859,INDUSINDBK,EQ,911.0,924.0,908.6,920.95,921.0,907.45,1027490.0,941062532.1,2015-11-06,29014.0,INE095A01012,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,918.0,936.5,0.0,0.0,600.0,0.0,2015-11-06,0.0166043780032,1.66043780032,83,935.681352487
13013,INFRATEL,EQ,372.3,381.65,368.4,379.05,380.5,375.2,1246267.0,470359440.1,2015-11-06,32215.0,INE121J01017,FUTSTK,2015-11-26,0.0,XX,378.95,382.9,370.4,380.65,380.65,357.0,1757.62,1621100.0,-33800.0,2015-11-06,0.00420333639827,0.420333639827,20,380.502228889
13014,INFRATEL,EQ,372.3,381.65,368.4,379.05,380.5,375.2,1246267.0,470359440.1,2015-11-06,32215.0,INE121J01017,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,380.0,383.3,0.0,0.0,1300.0,0.0,2015-11-06,0.0110879206888,1.10879206888,55,383.057030224
13015,INFRATEL,EQ,372.3,381.65,368.4,379.05,380.5,375.2,1246267.0,470359440.1,2015-11-06,32215.0,INE121J01017,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,392.8,385.45,0.0,0.0,0.0,0.0,2015-11-06,0.0166039693864,1.66039693864,83,385.113216418
13106,INFY,EQ,1123.0,1143.9,1122.9,1138.3,1140.2,1122.9,1513086.0,1721665528.55,2015-11-06,43442.0,INE009A01021,FUTSTK,2015-11-26,0.0,XX,1130.2,1146.5,1130.15,1141.65,1141.65,3691.0,21054.05,11572000.0,-124500.0,2015-11-06,0.00293434940656,0.293434940656,20,1142.66109259
13107,INFY,EQ,1123.0,1143.9,1122.9,1138.3,1140.2,1122.9,1513086.0,1721665528.55,2015-11-06,43442.0,INE009A01021,FUTSTK,2015-12-31,0.0,XX,1139.2,1151.9,1138.5,1148.8,1148.8,103.0,590.63,397000.0,8500.0,2015-11-06,0.00913997214485,0.913997214485,55,1150.3332476
13108,INFY,EQ,1123.0,1143.9,1122.9,1138.3,1140.2,1122.9,1513086.0,1721665528.55,2015-11-06,43442.0,INE009A01021,FUTSTK,2016-01-28,0.0,XX,1150.2,1153.25,1150.2,1153.25,1153.25,3.0,17.27,2000.0,0.0,2015-11-06,0.0129633644049,1.29633644049,83,1156.50804445
13315,IOB,EQ,30.7,30.85,30.3,30.6,30.65,30.45,702143.0,21498707.5,2015-11-06,2267.0,INE565A01014,FUTSTK,2015-11-26,0.0,XX,29.8,30.3,29.65,30.1,30.1,308.0,1295.93,12768000.0,-1288000.0,2015-11-06,-0.0166112956811,-1.66112956811,20,30.7172357314
13316,IOB,EQ,30.7,30.85,30.3,30.6,30.65,30.45,702143.0,21498707.5,2015-11-06,2267.0,INE565A01014,FUTSTK,2015-12-31,0.0,XX,29.6,29.8,29.6,29.75,29.75,6.0,24.96,994000.0,0.0,2015-11-06,-0.0285714285714,-2.85714285714,55,30.9234800814
13317,IOB,EQ,30.7,30.85,30.3,30.6,30.65,30.45,702143.0,21498707.5,2015-11-06,2267.0,INE565A01014,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,29.45,31.15,0.0,0.0,154000.0,0.0,2015-11-06,0.0176565008026,1.76565008026,83,31.0894721604
13430,IOC,EQ,409.0,414.6,408.1,411.75,412.05,408.95,1408230.0,579255269.85,2015-11-06,20116.0,INE242A01010,FUTSTK,2015-11-26,0.0,XX,410.55,416.4,409.85,413.6,413.6,1498.0,7425.18,9372000.0,-128400.0,2015-11-06,0.00447292069633,0.447292069633,20,413.32751021
13431,IOC,EQ,409.0,414.6,408.1,411.75,412.05,408.95,1408230.0,579255269.85,2015-11-06,20116.0,INE242A01010,FUTSTK,2015-12-31,0.0,XX,414.1,417.35,412.1,415.45,415.45,84.0,417.91,124800.0,75600.0,2015-11-06,0.00890600553617,0.890600553617,55,416.102709919
13432,IOC,EQ,409.0,414.6,408.1,411.75,412.05,408.95,1408230.0,579255269.85,2015-11-06,20116.0,INE242A01010,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,399.8,418.7,0.0,0.0,0.0,0.0,2015-11-06,0.0165989968952,1.65989968952,83,418.336279805
13574,IRB,EQ,237.0,241.85,235.15,238.45,237.9,237.0,851207.0,203239720.55,2015-11-06,16159.0,INE821I01014,FUTSTK,2015-11-26,0.0,XX,236.4,242.9,235.85,239.7,239.7,1019.0,5134.65,5117700.0,-46200.0,2015-11-06,0.00521485189821,0.521485189821,20,239.363557522
