INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTIDX,S&P500,20-Nov-2015,2210,CE,0,0,0,6.9,1.75,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1770,PE,0,0,0,45.85,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1780,PE,0,0,0,49.1,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1785,PE,0,0,0,33.3,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1790,PE,0,0,0,52.45,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1795,PE,0,0,0,47.45,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1800,PE,0,0,0,56,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1805,PE,0,0,0,50.7,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1810,PE,0,0,0,59.7,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1815,PE,0,0,0,54.1,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1820,PE,0,0,0,63.5,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1825,PE,0,0,0,57.65,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1830,PE,0,0,0,67.5,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1835,PE,0,0,0,61.35,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1840,PE,0,0,0,63.25,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1845,PE,0,0,0,65.2,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1850,PE,0,0,0,67.15,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1855,PE,0,0,0,69.2,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1860,PE,0,0,0,71.25,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1865,PE,0,0,0,73.3,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1870,PE,0,0,0,29.7,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1875,PE,0,0,0,77.6,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1880,PE,0,0,0,32.4,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1885,PE,0,0,0,82.05,0,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1890,PE,0,0,0,35.15,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1895,PE,0,0,0,86.65,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1900,PE,0,0,0,38.2,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1905,PE,0,0,0,91.4,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1910,PE,0,0,0,41.4,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1915,PE,0,0,0,43.05,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1920,PE,0,0,0,44.75,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1925,PE,0,0,0,46.55,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1930,PE,0,0,0,48.35,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1935,PE,0,0,0,15.2,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1940,PE,0,0,0,52.1,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1945,PE,0,0,0,17.2,0.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1950,PE,0,0,0,56,0.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1955,PE,0,0,0,19.35,0.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1960,PE,0,0,0,60.1,0.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1965,PE,0,0,0,21.75,0.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1970,PE,0,0,0,64.4,0.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1975,PE,0,0,0,24.4,0.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1980,PE,0,0,0,25.7,0.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1985,PE,0,0,0,27.1,0.85,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1990,PE,0,0,0,28.6,1.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,1995,PE,0,0,0,30.15,1.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2000,PE,0,0,0,31.75,1.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2005,PE,0,0,0,33.4,1.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2010,PE,0,0,0,35.1,2.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2015,PE,0,0,0,36.9,2.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2020,PE,0,0,0,38.7,3.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2025,PE,0,0,0,40.6,3.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2030,PE,0,0,0,42.55,4.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2035,PE,0,0,0,44.55,4.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2040,PE,0,0,0,46.65,5.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2045,PE,0,0,0,48.75,6.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2050,PE,0,0,0,50.95,7.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2055,PE,0,0,0,53.25,8.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2060,PE,0,0,0,55.55,10,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2065,PE,0,0,0,57.95,11.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2070,PE,0,0,0,60.35,12.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2075,PE,0,0,0,62.85,14.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2080,PE,0,0,0,65.45,16.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2085,PE,0,0,0,68.05,18,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2090,PE,0,0,0,70.75,20,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2095,PE,0,0,0,73.5,22.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2100,PE,0,0,0,86.6,24.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2105,PE,0,0,0,79.15,27.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2110,PE,0,0,0,93.45,29.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2115,PE,0,0,0,85.05,32.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2120,PE,0,0,0,100.6,35.4,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2125,PE,0,0,0,91.2,38.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2130,PE,0,0,0,108.05,41.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2135,PE,0,0,0,97.55,45.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2140,PE,0,0,0,82.3,48.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2145,PE,0,0,0,101.7,52.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2150,PE,0,0,0,89.4,55.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2155,PE,0,0,0,109.25,59.75,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2160,PE,0,0,0,96.9,63.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2165,PE,0,0,0,99.35,67.75,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2170,PE,0,0,0,104.45,71.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2175,PE,0,0,0,106.9,76.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2180,PE,0,0,0,95.85,80.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2185,PE,0,0,0,85.4,84.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2190,PE,0,0,0,103.65,89.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2195,PE,0,0,0,93.4,93.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2200,PE,0,0,0,91.8,98.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2205,PE,0,0,0,101.7,103.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2210,PE,0,0,0,100.2,107.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1770,CE,0,0,0,195.55,343.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1780,CE,0,0,0,189.15,333.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1785,CE,0,0,0,173.9,328.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1790,CE,0,0,0,182.85,323.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1795,CE,0,0,0,198.9,318.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1800,CE,0,0,0,176.7,313.4,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1805,CE,0,0,0,192.55,308.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1810,CE,0,0,0,170.7,303.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1815,CE,0,0,0,186.25,298.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1820,CE,0,0,0,164.8,293.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1825,CE,0,0,0,180.15,288.75,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1830,CE,0,0,0,159.05,283.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1835,CE,0,0,0,174.15,278.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1840,CE,0,0,0,171.2,274,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1845,CE,0,0,0,168.25,269.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1850,CE,0,0,0,165.35,264.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1855,CE,0,0,0,162.5,259.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1860,CE,0,0,0,159.7,254.4,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1865,CE,0,0,0,156.9,249.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1870,CE,0,0,0,183,244.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1875,CE,0,0,0,151.4,239.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1880,CE,0,0,0,175.95,234.95,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1885,CE,0,0,0,146.05,230.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1890,CE,0,0,0,169.15,225.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1895,CE,0,0,0,282.25,220.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1900,CE,0,0,0,285.15,215.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1905,CE,0,0,0,286.1,210.95,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1910,CE,0,0,0,288.1,206.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1915,CE,0,0,0,279.25,201.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1920,CE,0,0,0,290.55,196.75,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1925,CE,0,0,0,272.45,192.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1930,CE,0,0,0,283.65,187.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1935,CE,0,0,0,265.7,182.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1940,CE,0,0,0,276.85,178.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1945,CE,0,0,0,259.05,173.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1950,CE,0,0,0,270.1,169.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1955,CE,0,0,0,252.5,164.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1960,CE,0,0,0,317.2,160.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1965,CE,0,0,0,260.15,155.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1970,CE,0,0,0,310.6,151.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1975,CE,0,0,0,253.6,147,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1980,CE,0,0,0,304.1,142.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1985,CE,0,0,0,247.2,138.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1990,CE,0,0,0,297.7,134.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1995,CE,0,0,0,240.8,130.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2000,CE,0,0,0,291.35,126,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2005,CE,0,0,0,288.2,121.95,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2010,CE,0,0,0,285,117.95,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2015,CE,0,0,0,281.9,114,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2020,CE,0,0,0,278.8,110.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2025,CE,0,0,0,275.75,106.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2030,CE,0,0,0,272.7,102.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2035,CE,0,0,0,269.7,99,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2040,CE,0,0,0,266.7,95.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2045,CE,0,0,0,263.75,91.75,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2050,CE,0,0,0,260.8,88.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2055,CE,0,0,0,257.85,84.85,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2060,CE,0,0,0,254.95,81.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2065,CE,0,0,0,252.05,78.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2070,CE,0,0,0,249.2,75.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2075,CE,0,0,0,246.35,72,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2080,CE,0,0,0,243.5,69,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2085,CE,0,0,0,240.7,66.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2090,CE,0,0,0,237.95,63.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2095,CE,0,0,0,235.15,60.4,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2100,CE,0,0,0,232.45,57.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2105,CE,0,0,0,229.7,55.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2110,CE,0,0,0,227,52.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2115,CE,0,0,0,224.35,50,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2120,CE,0,0,0,221.7,47.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2125,CE,0,0,0,221.8,45.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2130,CE,0,0,0,216.45,43.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2135,CE,0,0,0,217.25,40.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2140,CE,0,0,0,211.3,38.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2145,CE,0,0,0,203.4,36.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2150,CE,0,0,0,206.25,34.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2155,CE,0,0,0,172.95,33,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2160,CE,0,0,0,201.25,31.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2165,CE,0,0,0,167.95,29.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2170,CE,0,0,0,198.5,27.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2175,CE,0,0,0,172.5,26.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2180,CE,0,0,0,193.95,24.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2185,CE,0,0,0,167.35,23.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2190,CE,0,0,0,179.6,22,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2195,CE,0,0,0,162.3,20.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2200,CE,0,0,0,157.15,19.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2205,CE,0,0,0,144.45,18.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2210,CE,0,0,0,146.7,17.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2215,CE,0,0,0,139.3,16.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2220,CE,0,0,0,92.6,15.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2225,CE,0,0,0,82.85,14.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2230,CE,0,0,0,81.45,13.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1770,PE,0,0,0,55.3,0.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1780,PE,0,0,0,58.65,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1785,PE,0,0,0,46.6,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1790,PE,0,0,0,62.15,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1795,PE,0,0,0,57.05,0.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1800,PE,0,0,0,65.75,0.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1805,PE,0,0,0,60.4,0.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1810,PE,0,0,0,69.45,0.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1815,PE,0,0,0,63.9,0.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1820,PE,0,0,0,73.35,0.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1825,PE,0,0,0,67.5,0.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1830,PE,0,0,0,77.35,0.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1835,PE,0,0,0,71.25,0.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1840,PE,0,0,0,73.2,0.4,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1845,PE,0,0,0,75.15,0.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1850,PE,0,0,0,77.15,0.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1855,PE,0,0,0,79.15,0.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1860,PE,0,0,0,81.2,0.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1865,PE,0,0,0,83.3,0.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1870,PE,0,0,0,36.2,0.8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1875,PE,0,0,0,87.55,0.9,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1880,PE,0,0,0,38.9,1.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1885,PE,0,0,0,91.95,1.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1890,PE,0,0,0,41.85,1.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1895,PE,0,0,0,41.65,1.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1900,PE,0,0,0,44.4,1.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1905,PE,0,0,0,39.95,1.85,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1910,PE,0,0,0,41.55,2.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1915,PE,0,0,0,42.3,2.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1920,PE,0,0,0,40,2.55,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1925,PE,0,0,0,44.7,2.85,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1930,PE,0,0,0,42.3,3.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1935,PE,0,0,0,47.2,3.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1940,PE,0,0,0,44.75,3.85,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1945,PE,0,0,0,49.75,4.2,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1950,PE,0,0,0,47.2,4.65,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1955,PE,0,0,0,52.4,5.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1960,PE,0,0,0,55.75,5.6,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1965,PE,0,0,0,51.05,6.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1970,PE,0,0,0,58.35,6.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1975,PE,0,0,0,53.75,7.35,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1980,PE,0,0,0,61,8,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1985,PE,0,0,0,56.55,8.7,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1990,PE,0,0,0,63.75,9.45,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1995,PE,0,0,0,59.35,10.25,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2000,PE,0,0,0,66.6,11.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2005,PE,0,0,0,68.05,12.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2010,PE,0,0,0,69.4,13,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2015,PE,0,0,0,70.9,14.05,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2020,PE,0,0,0,72.4,15.15,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2025,PE,0,0,0,73.95,16.3,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2030,PE,0,0,0,75.5,17.5,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2035,PE,0,0,0,77.1,18.85,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2040,PE,0,0,0,78.7,20.1,0,0,0,0,09-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2045,PE,0,0,0,80.3,21.55,0,0,0,0,09-NOV-2015,
