INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTIDX,S&P500,20-Nov-2015,2120,PE,0,0,0,100.6,68.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2125,PE,0,0,0,91.2,73.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2130,PE,0,0,0,108.05,78.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2135,PE,0,0,0,97.55,83.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2140,PE,0,0,0,82.3,88.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2145,PE,0,0,0,101.7,93.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2150,PE,0,0,0,89.4,98.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2155,PE,0,0,0,109.25,103.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2160,PE,0,0,0,96.9,108.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2165,PE,0,0,0,99.35,113.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2170,PE,0,0,0,104.45,118.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2175,PE,0,0,0,106.9,123.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2180,PE,0,0,0,95.85,128.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2185,PE,0,0,0,85.4,133.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2190,PE,0,0,0,103.65,138.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2195,PE,0,0,0,93.4,143.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2200,PE,0,0,0,91.8,148.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2205,PE,0,0,0,101.7,153.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,20-Nov-2015,2210,PE,0,0,0,100.2,158.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1770,CE,0,0,0,195.55,290.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1780,CE,0,0,0,189.15,281,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1785,CE,0,0,0,173.9,276.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1790,CE,0,0,0,182.85,271.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1795,CE,0,0,0,198.9,266.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1800,CE,0,0,0,176.7,261.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1805,CE,0,0,0,192.55,256.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1810,CE,0,0,0,170.7,251.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1815,CE,0,0,0,186.25,246.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1820,CE,0,0,0,164.8,241.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1825,CE,0,0,0,180.15,236.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1830,CE,0,0,0,159.05,231.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1835,CE,0,0,0,174.15,226.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1840,CE,0,0,0,171.2,222,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1845,CE,0,0,0,168.25,217.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1850,CE,0,0,0,165.35,212.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1855,CE,0,0,0,162.5,207.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1860,CE,0,0,0,159.7,202.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1865,CE,0,0,0,156.9,197.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1870,CE,0,0,0,183,193.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1875,CE,0,0,0,151.4,188.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1880,CE,0,0,0,175.95,183.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1885,CE,0,0,0,146.05,178.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1890,CE,0,0,0,169.15,174.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1895,CE,0,0,0,282.25,169.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1900,CE,0,0,0,285.15,164.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1905,CE,0,0,0,286.1,160.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1910,CE,0,0,0,288.1,155.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1915,CE,0,0,0,279.25,151.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1920,CE,0,0,0,290.55,146.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1925,CE,0,0,0,272.45,142.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1930,CE,0,0,0,283.65,137.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1935,CE,0,0,0,265.7,133.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1940,CE,0,0,0,276.85,129.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1945,CE,0,0,0,259.05,124.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1950,CE,0,0,0,270.1,120.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1955,CE,0,0,0,252.5,116.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1960,CE,0,0,0,317.2,112.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1965,CE,0,0,0,260.15,108.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1970,CE,0,0,0,310.6,104.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1975,CE,0,0,0,253.6,100.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1980,CE,0,0,0,304.1,96.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1985,CE,0,0,0,247.2,93,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1990,CE,0,0,0,297.7,89.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1995,CE,0,0,0,240.8,85.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2000,CE,0,0,0,291.35,82.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2005,CE,0,0,0,288.2,78.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2010,CE,0,0,0,285,75.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2015,CE,0,0,0,281.9,72.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2020,CE,0,0,0,278.8,68.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2025,CE,0,0,0,275.75,65.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2030,CE,0,0,0,272.7,62.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2035,CE,0,0,0,269.7,59.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2040,CE,0,0,0,266.7,56.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2045,CE,0,0,0,263.75,54.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2050,CE,0,0,0,260.8,51.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2055,CE,0,0,0,257.85,48.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2060,CE,0,0,0,254.95,46.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2065,CE,0,0,0,252.05,43.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2070,CE,0,0,0,249.2,41.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2075,CE,0,0,0,246.35,39.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2080,CE,0,0,0,243.5,37,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2085,CE,0,0,0,240.7,34.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2090,CE,0,0,0,237.95,32.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2095,CE,0,0,0,235.15,31,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2100,CE,0,0,0,232.45,29.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2105,CE,0,0,0,229.7,27.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2110,CE,0,0,0,227,25.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2115,CE,0,0,0,224.35,24.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2120,CE,0,0,0,221.7,22.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2125,CE,0,0,0,221.8,21.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2130,CE,0,0,0,216.45,19.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2135,CE,0,0,0,217.25,18.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2140,CE,0,0,0,211.3,17.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2145,CE,0,0,0,203.4,16.1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2150,CE,0,0,0,206.25,15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2155,CE,0,0,0,172.95,13.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2160,CE,0,0,0,201.25,12.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2165,CE,0,0,0,167.95,12,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2170,CE,0,0,0,198.5,11.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2175,CE,0,0,0,172.5,10.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2180,CE,0,0,0,193.95,9.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2185,CE,0,0,0,167.35,8.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2190,CE,0,0,0,179.6,8.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2195,CE,0,0,0,162.3,7.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2200,CE,0,0,0,157.15,6.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2205,CE,0,0,0,144.45,6.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2210,CE,0,0,0,146.7,5.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2215,CE,0,0,0,139.3,5.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2220,CE,0,0,0,92.6,4.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2225,CE,0,0,0,82.85,4.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2230,CE,0,0,0,81.45,4.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1770,PE,0,0,0,55.3,0.1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1780,PE,0,0,0,58.65,0.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1785,PE,0,0,0,46.6,0.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1790,PE,0,0,0,62.15,0.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1795,PE,0,0,0,57.05,0.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1800,PE,0,0,0,65.75,0.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1805,PE,0,0,0,60.4,0.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1810,PE,0,0,0,69.45,0.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1815,PE,0,0,0,63.9,0.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1820,PE,0,0,0,73.35,0.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1825,PE,0,0,0,67.5,0.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1830,PE,0,0,0,77.35,0.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1835,PE,0,0,0,71.25,0.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1840,PE,0,0,0,73.2,0.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1845,PE,0,0,0,75.15,0.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1850,PE,0,0,0,77.15,1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1855,PE,0,0,0,79.15,1.1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1860,PE,0,0,0,81.2,1.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1865,PE,0,0,0,83.3,1.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1870,PE,0,0,0,36.2,1.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1875,PE,0,0,0,87.55,1.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1880,PE,0,0,0,38.9,2.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1885,PE,0,0,0,91.95,2.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1890,PE,0,0,0,41.85,2.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1895,PE,0,0,0,41.65,2.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1900,PE,0,0,0,44.4,3.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1905,PE,0,0,0,39.95,3.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1910,PE,0,0,0,41.55,4.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1915,PE,0,0,0,42.3,4.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1920,PE,0,0,0,40,4.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1925,PE,0,0,0,44.7,5.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1930,PE,0,0,0,42.3,6.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1935,PE,0,0,0,47.2,6.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1940,PE,0,0,0,44.75,7.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1945,PE,0,0,0,49.75,8.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1950,PE,0,0,0,47.2,8.8,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1955,PE,0,0,0,52.4,9.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1960,PE,0,0,0,55.75,10.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1965,PE,0,0,0,51.05,11.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1970,PE,0,0,0,58.35,12.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1975,PE,0,0,0,53.75,13.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1980,PE,0,0,0,61,14.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1985,PE,0,0,0,56.55,15.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1990,PE,0,0,0,63.75,17.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,1995,PE,0,0,0,59.35,18.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2000,PE,0,0,0,66.6,19.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2005,PE,0,0,0,68.05,21.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2010,PE,0,0,0,69.4,23.1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2015,PE,0,0,0,70.9,24.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2020,PE,0,0,0,72.4,26.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2025,PE,0,0,0,73.95,28.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2030,PE,0,0,0,75.5,30.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2035,PE,0,0,0,77.1,32.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2040,PE,0,0,0,78.7,34.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2045,PE,0,0,0,80.3,36.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2050,PE,0,0,0,81.95,38.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2055,PE,0,0,0,83.6,41.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2060,PE,0,0,0,85.3,43.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2065,PE,0,0,0,87,46.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2070,PE,0,0,0,88.7,48.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2075,PE,0,0,0,90.45,51.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2080,PE,0,0,0,92.25,54.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2085,PE,0,0,0,94,57.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2090,PE,0,0,0,95.85,60.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2095,PE,0,0,0,97.65,63.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2100,PE,0,0,0,99.5,66.4,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2105,PE,0,0,0,101.4,69.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2110,PE,0,0,0,103.3,72.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2115,PE,0,0,0,105.2,76.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2120,PE,0,0,0,107.15,79.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2125,PE,0,0,0,101.5,83.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2130,PE,0,0,0,111.1,86.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2135,PE,0,0,0,98.75,90.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2140,PE,0,0,0,115.1,94.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2145,PE,0,0,0,87.4,98.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2150,PE,0,0,0,119.2,101.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2155,PE,0,0,0,105.65,105.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2160,PE,0,0,0,123.4,109.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2165,PE,0,0,0,109.9,113.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2170,PE,0,0,0,119.55,117.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2175,PE,0,0,0,97.65,122.1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2180,PE,0,0,0,116.7,126.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2185,PE,0,0,0,101.8,130.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2190,PE,0,0,0,105,134.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2195,PE,0,0,0,106.05,139.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2200,PE,0,0,0,103.35,143.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2205,PE,0,0,0,84.25,148,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2210,PE,0,0,0,94.5,152.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2215,PE,0,0,0,88.45,156.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2220,PE,0,0,0,79.65,161.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2225,PE,0,0,0,78.85,166.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,18-Dec-2015,2230,PE,0,0,0,76.45,170.6,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1925,CE,0,0,0,176.8,160.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1930,CE,0,0,0,169,156.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1935,CE,0,0,0,170.1,152.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1940,CE,0,0,0,162,148.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1945,CE,0,0,0,163.6,144.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1950,CE,0,0,0,155.25,141.1,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1955,CE,0,0,0,157.2,137.25,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1960,CE,0,0,0,148.65,133.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1965,CE,0,0,0,151,129.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1970,CE,0,0,0,147.95,126.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1975,CE,0,0,0,144.95,122.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1980,CE,0,0,0,141.95,118.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1985,CE,0,0,0,139,115.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1990,CE,0,0,0,136.1,111.9,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,1995,CE,0,0,0,133.25,108.5,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2000,CE,0,0,0,130.45,105.15,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2005,CE,0,0,0,127.65,101.85,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2010,CE,0,0,0,124.9,98.65,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2015,CE,0,0,0,122.2,95.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2020,CE,0,0,0,119.55,92.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2025,CE,0,0,0,116.9,89.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2030,CE,0,0,0,114.3,86.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2035,CE,0,0,0,111.75,83.45,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2040,CE,0,0,0,109.25,80.55,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2045,CE,0,0,0,106.8,77.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2050,CE,0,0,0,104.35,75.05,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2055,CE,0,0,0,101.95,72.35,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2060,CE,0,0,0,99.6,69.75,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2065,CE,0,0,0,97.3,67.2,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2070,CE,0,0,0,95,64.7,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2075,CE,0,0,0,92.75,62.3,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2080,CE,0,0,0,90.55,59.95,0,0,0,0,18-NOV-2015,
OPTIDX,S&P500,15-Jan-2016,2085,CE,0,0,0,88.4,57.65,0,0,0,0,18-NOV-2015,
